Sri Lanka,India,2010-05-30,ODI,Bulawayo,lost,7 wickets,lost,1st,242,10,49.5,4.85
India,Sri Lanka,2010-05-30,ODI,Bulawayo,won,7 wickets,won,2nd,243,3,43.3,5.58
West Indies,South Africa,2010-05-30,ODI,Roseau,lost,7 wickets,won,1st,303,6,50,6.06
South Africa,West Indies,2010-05-30,ODI,Roseau,won,7 wickets,lost,2nd,304,3,50,6.08
Zimbabwe,Sri Lanka,2010-06-01,ODI,Bulawayo,lost,9 wickets,lost,1st,118,10,24.5,4.75
Sri Lanka,Zimbabwe,2010-06-01,ODI,Bulawayo,won,9 wickets,won,2nd,119,1,15.2,7.76
India,Zimbabwe,2010-06-03,ODI,Harare,lost,7 wickets,lost,1st,194,9,50,3.88
Zimbabwe,India,2010-06-03,ODI,Harare,won,7 wickets,won,2nd,197,3,38.2,5.13
West Indies,South Africa,2010-06-03,ODI,Port of Spain,lost,1 wickets,won,1st,252,6,50,5.04
South Africa,West Indies,2010-06-03,ODI,Port of Spain,won,1 wickets,lost,2nd,255,9,49.4,5.13
India,Sri Lanka,2010-06-05,ODI,Harare,lost,6 wickets,lost,1st,268,9,50,5.36
Sri Lanka,India,2010-06-05,ODI,Harare,won,6 wickets,won,2nd,270,4,48.2,5.58
Sri Lanka,Zimbabwe,2010-06-07,ODI,Harare,lost,8 wickets,lost,1st,236,10,47.5,4.93
Zimbabwe,Sri Lanka,2010-06-07,ODI,Harare,won,8 wickets,won,2nd,240,2,47.5,5.01
Zimbabwe,Sri Lanka,2010-06-09,ODI,Harare,lost,9 wickets,lost,1st,199,10,49,4.06
Sri Lanka,Zimbabwe,2010-06-09,ODI,Harare,won,9 wickets,won,2nd,203,1,34.4,5.85
Sri Lanka,Pakistan,2010-06-15,ODI,Dambulla,won,16 runs,won,1st,242,9,50,4.84
Pakistan,Sri Lanka,2010-06-15,ODI,Dambulla,lost,16 runs,lost,2nd,226,10,47,4.8
Scotland,Netherlands,2010-06-15,ODI,Rotterdam,lost,6 wickets,won,1st,235,6,50,4.7
Netherlands,Scotland,2010-06-15,ODI,Rotterdam,won,6 wickets,lost,2nd,236,4,49.3,4.76
Bangladesh,India,2010-06-16,ODI,Dambulla,lost,6 wickets,won,1st,167,10,34.5,4.79
India,Bangladesh,2010-06-16,ODI,Dambulla,won,6 wickets,lost,2nd,168,4,30.4,5.47
Australia,Ireland,2010-06-17,ODI,Dublin,won,39 runs,won,1st,231,9,50,4.62
Ireland,Australia,2010-06-17,ODI,Dublin,lost,39 runs,lost,2nd,192,10,42,4.57
Sri Lanka,Bangladesh,2010-06-18,ODI,Dambulla,won,126 runs,won,1st,312,4,50,6.24
Bangladesh,Sri Lanka,2010-06-18,ODI,Dambulla,lost,126 runs,lost,2nd,186,10,40.2,4.61
Pakistan,India,2010-06-19,ODI,Dambulla,lost,3 wickets,won,1st,267,10,49.3,5.39
India,Pakistan,2010-06-19,ODI,Dambulla,won,3 wickets,lost,2nd,271,7,49.5,5.43
Scotland,England,2010-06-19,ODI,Edinburgh,lost,7 wickets,won,1st,211,10,49.5,4.23
England,Scotland,2010-06-19,ODI,Edinburgh,won,7 wickets,lost,2nd,213,3,33.4,6.32
Pakistan,Bangladesh,2010-06-21,ODI,Dambulla,won,139 runs,won,1st,385,7,50,7.7
Bangladesh,Pakistan,2010-06-21,ODI,Dambulla,lost,139 runs,lost,2nd,246,5,50,4.92
India,Sri Lanka,2010-06-22,ODI,Dambulla,lost,7 wickets,lost,1st,209,10,42.3,4.91
Sri Lanka,India,2010-06-22,ODI,Dambulla,won,7 wickets,won,2nd,211,3,37.3,5.62
Australia,England,2010-06-22,ODI,Southampton,lost,4 wickets,won,1st,267,7,50,5.34
England,Australia,2010-06-22,ODI,Southampton,won,4 wickets,lost,2nd,268,6,46,5.82
India,Sri Lanka,2010-06-24,ODI,Dambulla,won,81 runs,won,1st,268,6,50,5.36
Sri Lanka,India,2010-06-24,ODI,Dambulla,lost,81 runs,lost,2nd,187,10,44.4,4.18
Australia,England,2010-06-24,ODI,Cardiff,lost,4 wickets,won,1st,239,7,50,4.78
England,Australia,2010-06-24,ODI,Cardiff,won,4 wickets,lost,2nd,243,6,45.2,5.36
Australia,England,2010-06-27,ODI,Manchester,lost,1 wickets,lost,1st,212,10,46,4.6
England,Australia,2010-06-27,ODI,Manchester,won,1 wickets,won,2nd,214,9,49.1,4.35
Australia,England,2010-06-30,ODI,The Oval,won,78 runs,lost,1st,290,5,50,5.8
England,Australia,2010-06-30,ODI,The Oval,lost,78 runs,won,2nd,212,10,42.4,4.96
Canada,Afghanistan,2010-07-01,ODI,The Hague,lost,6 wickets,won,1st,257,7,50,5.14
Afghanistan,Canada,2010-07-01,ODI,The Hague,won,6 wickets,lost,2nd,258,4,48.4,5.3
Kenya,Ireland,2010-07-01,ODI,Rotterdam,lost,7 wickets,lost,1st,163,10,45.3,3.58
Ireland,Kenya,2010-07-01,ODI,Rotterdam,won,7 wickets,won,2nd,164,3,39.5,4.11
Netherlands,Scotland,2010-07-01,ODI,Amstelveen,lost,1 wickets,won,1st,234,6,50,4.68
Scotland,Netherlands,2010-07-01,ODI,Amstelveen,won,1 wickets,lost,2nd,235,9,49.5,4.71
Ireland,Afghanistan,2010-07-03,ODI,Rotterdam,won,39 runs,won,1st,237,9,50,4.74
Afghanistan,Ireland,2010-07-03,ODI,Rotterdam,lost,39 runs,lost,2nd,198,10,47.1,4.19
Scotland,Canada,2010-07-03,ODI,Amstelveen,won,69 runs,won,1st,236,4,50,4.72
Canada,Scotland,2010-07-03,ODI,Amstelveen,lost,69 runs,lost,2nd,126,9,26,4.84
Netherlands,Kenya,2010-07-03,ODI,The Hague,won,117 runs,lost,1st,229,10,49.2,4.64
Kenya,Netherlands,2010-07-03,ODI,The Hague,lost,117 runs,won,2nd,112,10,30,3.73
Kenya,Afghanistan,2010-07-05,ODI,Amstelveen,lost,1 wickets,won,1st,233,7,50,4.66
Afghanistan,Kenya,2010-07-05,ODI,Amstelveen,won,1 wickets,lost,2nd,234,9,50,4.68
Scotland,Ireland,2010-07-05,ODI,The Hague,lost,5 wickets,lost,1st,117,10,47.2,2.47
Ireland,Scotland,2010-07-05,ODI,The Hague,won,5 wickets,won,2nd,120,5,34.2,3.49
Canada,Netherlands,2010-07-05,ODI,Rotterdam,lost,7 wickets,won,1st,168,10,49.1,3.41
Netherlands,Canada,2010-07-05,ODI,Rotterdam,won,7 wickets,lost,2nd,169,3,42.4,3.96
Canada,Ireland,2010-07-07,ODI,Amstelveen,lost,5 wickets,won,1st,154,9,50,3.08
Ireland,Canada,2010-07-07,ODI,Amstelveen,won,5 wickets,lost,2nd,155,5,39.1,3.95
Scotland,Kenya,2010-07-07,ODI,Rotterdam,won,6 runs,won,1st,172,8,50,3.44
Kenya,Scotland,2010-07-07,ODI,Rotterdam,lost,6 runs,lost,2nd,166,10,48.4,3.41
Netherlands,Afghanistan,2010-07-07,ODI,The Hague,lost,6 wickets,lost,1st,202,8,50,4.04
Afghanistan,Netherlands,2010-07-07,ODI,The Hague,won,6 wickets,won,2nd,203,4,42.3,4.77
Bangladesh,England,2010-07-08,ODI,Nottingham,lost,6 wickets,won,1st,250,9,50,5
England,Bangladesh,2010-07-08,ODI,Nottingham,won,6 wickets,lost,2nd,251,4,45.1,5.55
Afghanistan,Scotland,2010-07-09,ODI,Rotterdam,lost,2 wickets,won,1st,141,10,47.1,2.98
Scotland,Afghanistan,2010-07-09,ODI,Rotterdam,won,2 wickets,lost,2nd,142,8,43.5,3.23
Kenya,Canada,2010-07-09,ODI,Schiedam,lost,6 wickets,lost,1st,153,10,45.2,3.37
Canada,Kenya,2010-07-09,ODI,Schiedam,won,6 wickets,won,2nd,154,4,35.5,4.29
Ireland,Netherlands,2010-07-09,ODI,Amstelveen,won,39 runs,won,1st,177,10,48.2,3.66
Netherlands,Ireland,2010-07-09,ODI,Amstelveen,lost,39 runs,lost,2nd,138,10,38.5,3.55
Kenya,Canada,2010-07-10,ODI,Schiedam,lost,3 wickets,lost,1st,190,10,50,3.8
Canada,Kenya,2010-07-10,ODI,Schiedam,won,3 wickets,won,2nd,194,7,49.2,3.93
Scotland,Ireland,2010-07-10,ODI,Amstelveen,lost,6 wickets,lost,1st,232,10,48.5,4.75
Ireland,Scotland,2010-07-10,ODI,Amstelveen,won,6 wickets,won,2nd,233,4,44.5,5.19
Netherlands,Afghanistan,2010-07-10,ODI,Rotterdam,lost,5 wickets,won,1st,218,5,50,4.36
Bangladesh,England,2010-07-10,ODI,Bristol,won,5 runs,lost,1st,236,7,50,4.72
Afghanistan,Netherlands,2010-07-10,ODI,Rotterdam,won,5 wickets,lost,2nd,219,5,46,4.76
England,Bangladesh,2010-07-10,ODI,Bristol,lost,5 runs,won,2nd,231,10,49.3,4.66
England,Bangladesh,2010-07-12,ODI,Birmingham,won,144 runs,lost,1st,347,7,50,6.94
Bangladesh,England,2010-07-12,ODI,Birmingham,lost,144 runs,won,2nd,203,10,45,4.51
Bangladesh,Ireland,2010-07-15,ODI,Belfast,lost,7 wickets,lost,1st,234,9,50,4.68
Ireland,Bangladesh,2010-07-15,ODI,Belfast,won,7 wickets,won,2nd,235,3,45,5.22
Ireland,Bangladesh,2010-07-16,ODI,Belfast,lost,6 wickets,won,1st,189,9,46,4.1
Bangladesh,Ireland,2010-07-16,ODI,Belfast,won,6 wickets,lost,2nd,191,4,37.4,5.07
Bangladesh,Netherlands,2010-07-20,ODI,Glasgow,lost,6 wickets,lost,1st,199,7,30,6.63
Netherlands,Bangladesh,2010-07-20,ODI,Glasgow,won,6 wickets,won,2nd,200,4,28.5,6.93
New Zealand,India,2010-08-10,ODI,Dambulla,won,200 runs,won,1st,288,10,48.5,5.89
India,New Zealand,2010-08-10,ODI,Dambulla,lost,200 runs,lost,2nd,88,10,29.3,2.98
New Zealand,Sri Lanka,2010-08-13,ODI,Dambulla,lost,3 wickets,won,1st,192,10,48.1,3.98
Sri Lanka,New Zealand,2010-08-13,ODI,Dambulla,won,3 wickets,lost,2nd,195,7,40.5,4.77
Sri Lanka,India,2010-08-16,ODI,Dambulla,lost,6 wickets,won,1st,170,10,46.1,3.68
India,Sri Lanka,2010-08-16,ODI,Dambulla,won,6 wickets,lost,2nd,171,4,34.3,4.95
Scotland,Afghanistan,2010-08-16,ODI,Ayr,lost,9 wickets,won,1st,224,9,50,4.48
Afghanistan,Scotland,2010-08-16,ODI,Ayr,won,9 wickets,lost,2nd,225,1,31,7.25
Ireland,Netherlands,2010-08-16,ODI,Dublin,won,70 runs,lost,1st,275,6,50,5.5
Netherlands,Ireland,2010-08-16,ODI,Dublin,lost,70 runs,won,2nd,205,10,45.1,4.53
Afghanistan,Scotland,2010-08-17,ODI,Ayr,lost,6 wickets,won,1st,120,10,40.2,2.97
Scotland,Afghanistan,2010-08-17,ODI,Ayr,won,6 wickets,lost,2nd,121,4,33.5,3.57
Netherlands,Ireland,2010-08-18,ODI,Dublin,lost,9 wickets,won,1st,125,10,47.2,2.64
Ireland,Netherlands,2010-08-18,ODI,Dublin,won,9 wickets,lost,2nd,129,1,20.3,6.29
India,Sri Lanka,2010-08-22,ODI,Dambulla,lost,8 wickets,won,1st,103,10,33.4,3.05
Sri Lanka,India,2010-08-22,ODI,Dambulla,won,8 wickets,lost,2nd,104,2,15.1,6.85
India,New Zealand,2010-08-25,ODI,Dambulla,won,105 runs,won,1st,223,10,46.3,4.79
New Zealand,India,2010-08-25,ODI,Dambulla,lost,105 runs,lost,2nd,118,10,30.1,3.91
Sri Lanka,India,2010-08-28,ODI,Dambulla,won,74 runs,won,1st,299,8,50,5.98
India,Sri Lanka,2010-08-28,ODI,Dambulla,lost,74 runs,lost,2nd,225,10,46.5,4.8
Ireland,Canada,2010-09-06,ODI,Toronto,lost,4 runs,won,1st,175,9,35,5
Canada,Ireland,2010-09-06,ODI,Toronto,won,4 runs,lost,2nd,163,4,33,4.93
Ireland,Canada,2010-09-07,ODI,Toronto,won,92 runs,lost,1st,325,8,50,6.5
Canada,Ireland,2010-09-07,ODI,Toronto,lost,92 runs,won,2nd,233,10,46.3,5.01
England,Pakistan,2010-09-10,ODI,Chester-le-Street,won,24 runs,lost,1st,274,6,41,6.68
Pakistan,England,2010-09-10,ODI,Chester-le-Street,lost,24 runs,won,2nd,250,9,41,6.09
Pakistan,England,2010-09-12,ODI,Leeds,lost,4 wickets,won,1st,294,8,50,5.88
England,Pakistan,2010-09-12,ODI,Leeds,won,4 wickets,lost,2nd,295,6,49.3,5.95
Pakistan,England,2010-09-17,ODI,The Oval,won,23 runs,won,1st,241,10,49.4,4.85
England,Pakistan,2010-09-17,ODI,The Oval,lost,23 runs,lost,2nd,218,10,45.4,4.77
England,Pakistan,2010-09-22,ODI,Southampton,won,121 runs,won,1st,256,6,50,5.12
Pakistan,England,2010-09-22,ODI,Southampton,lost,121 runs,lost,2nd,135,10,37,3.64
Ireland,Zimbabwe,2010-09-26,ODI,Harare,lost,2 wickets,lost,1st,200,10,47.3,4.21
Zimbabwe,Ireland,2010-09-26,ODI,Harare,won,2 wickets,won,2nd,206,8,50,4.12
Ireland,Zimbabwe,2010-09-28,ODI,Harare,lost,3 wickets,lost,1st,238,9,50,4.76
Zimbabwe,Ireland,2010-09-28,ODI,Harare,won,3 wickets,won,2nd,239,7,48.5,4.89
Ireland,Zimbabwe,2010-09-30,ODI,Harare,won,20 runs,lost,1st,244,10,49.4,4.91
Zimbabwe,Ireland,2010-09-30,ODI,Harare,lost,20 runs,won,2nd,224,10,47.4,4.69
Bangladesh,New Zealand,2010-10-05,ODI,Mirpur,won,9 runs,won,1st,228,10,49.3,4.6
New Zealand,Bangladesh,2010-10-05,ODI,Mirpur,lost,9 runs,lost,2nd,200,8,37,5.4
Kenya,Afghanistan,2010-10-07,ODI,Nairobi (Gym),won,92 runs,won,1st,180,10,46.2,3.88
Afghanistan,Kenya,2010-10-07,ODI,Nairobi (Gym),lost,92 runs,lost,2nd,88,10,27.5,3.16
Kenya,Afghanistan,2010-10-09,ODI,Nairobi (Gym),lost,6 wickets,won,1st,139,10,41,3.39
Afghanistan,Kenya,2010-10-09,ODI,Nairobi (Gym),won,6 wickets,lost,2nd,143,4,27,5.29
New Zealand,Bangladesh,2010-10-11,ODI,Mirpur,lost,7 wickets,lost,1st,173,10,42.5,4.03
Bangladesh,New Zealand,2010-10-11,ODI,Mirpur,won,7 wickets,won,2nd,177,3,40,4.42
Afghanistan,Kenya,2010-10-11,ODI,Nairobi (Gym),lost,8 wickets,won,1st,188,10,43,4.37
Kenya,Afghanistan,2010-10-11,ODI,Nairobi (Gym),won,8 wickets,lost,2nd,189,2,41.3,4.55
Bangladesh,New Zealand,2010-10-14,ODI,Mirpur,won,9 runs,lost,1st,241,10,48.1,5
New Zealand,Bangladesh,2010-10-14,ODI,Mirpur,lost,9 runs,won,2nd,232,10,49.3,4.68
South Africa,Zimbabwe,2010-10-15,ODI,Bloemfontein,won,64 runs,won,1st,351,6,50,7.02
Zimbabwe,South Africa,2010-10-15,ODI,Bloemfontein,lost,64 runs,lost,2nd,287,6,50,5.74
Bangladesh,New Zealand,2010-10-17,ODI,Mirpur,won,3 runs,won,1st,174,10,44.2,3.92
New Zealand,Bangladesh,2010-10-17,ODI,Mirpur,lost,3 runs,lost,2nd,171,10,49.3,3.45
Zimbabwe,South Africa,2010-10-17,ODI,Potchefstroom,lost,8 wickets,won,1st,268,10,48.2,5.54
South Africa,Zimbabwe,2010-10-17,ODI,Potchefstroom,won,8 wickets,lost,2nd,273,2,39,7
Australia,India,2010-10-20,ODI,Visakhapatnam,lost,5 wickets,lost,1st,289,3,50,5.78
India,Australia,2010-10-20,ODI,Visakhapatnam,won,5 wickets,won,2nd,292,5,48.5,5.97
South Africa,Zimbabwe,2010-10-22,ODI,Benoni,won,272 runs,won,1st,399,6,50,7.98
Zimbabwe,South Africa,2010-10-22,ODI,Benoni,lost,272 runs,lost,2nd,127,10,29,4.37
Pakistan,South Africa,2010-10-29,ODI,Abu Dhabi,lost,8 wickets,won,1st,203,10,49,4.14
South Africa,Pakistan,2010-10-29,ODI,Abu Dhabi,won,8 wickets,lost,2nd,207,2,39.3,5.24
South Africa,Pakistan,2010-10-31,ODI,Abu Dhabi,lost,1 wickets,won,1st,286,8,50,5.72
Pakistan,South Africa,2010-10-31,ODI,Abu Dhabi,won,1 wickets,lost,2nd,289,9,49.5,5.79
South Africa,Pakistan,2010-11-02,ODI,Dubai (DICS),won,2 runs,lost,1st,228,9,50,4.56
Pakistan,South Africa,2010-11-02,ODI,Dubai (DICS),lost,2 runs,won,2nd,226,9,50,4.52
Australia,Sri Lanka,2010-11-03,ODI,Melbourne,lost,1 wickets,won,1st,239,8,50,4.78
Sri Lanka,Australia,2010-11-03,ODI,Melbourne,won,1 wickets,lost,2nd,243,9,44.2,5.48
Sri Lanka,Australia,2010-11-05,ODI,Sydney,won,29 runs,won,1st,213,3,41.1,5.17
Australia,Sri Lanka,2010-11-05,ODI,Sydney,lost,29 runs,lost,2nd,210,10,37.4,5.57
South Africa,Pakistan,2010-11-05,ODI,Dubai (DICS),lost,1 wickets,won,1st,274,6,50,5.48
Pakistan,South Africa,2010-11-05,ODI,Dubai (DICS),won,1 wickets,lost,2nd,275,9,49.5,5.51
Sri Lanka,Australia,2010-11-07,ODI,Brisbane,lost,8 wickets,won,1st,115,10,32,3.59
Australia,Sri Lanka,2010-11-07,ODI,Brisbane,won,8 wickets,lost,2nd,119,2,21.4,5.49
South Africa,Pakistan,2010-11-08,ODI,Dubai (DICS),won,57 runs,won,1st,317,5,50,6.34
Pakistan,South Africa,2010-11-08,ODI,Dubai (DICS),lost,57 runs,lost,2nd,260,10,44.5,5.79
India,New Zealand,2010-11-28,ODI,Guwahati,won,40 runs,lost,1st,276,10,49,5.63
New Zealand,India,2010-11-28,ODI,Guwahati,lost,40 runs,won,2nd,236,10,45.2,5.2
Zimbabwe,Bangladesh,2010-12-01,ODI,Mirpur,won,9 runs,lost,1st,209,10,49,4.26
Bangladesh,Zimbabwe,2010-12-01,ODI,Mirpur,lost,9 runs,won,2nd,200,10,49,4.08
New Zealand,India,2010-12-01,ODI,Jaipur,lost,8 wickets,lost,1st,258,8,50,5.16
India,New Zealand,2010-12-01,ODI,Jaipur,won,8 wickets,won,2nd,259,2,43,6.02
Zimbabwe,Bangladesh,2010-12-03,ODI,Mirpur,lost,6 wickets,lost,1st,191,10,46.2,4.12
Bangladesh,Zimbabwe,2010-12-03,ODI,Mirpur,won,6 wickets,won,2nd,194,4,39.4,4.89
New Zealand,India,2010-12-04,ODI,Vadodara,lost,9 wickets,lost,1st,224,9,50,4.48
India,New Zealand,2010-12-04,ODI,Vadodara,won,9 wickets,won,2nd,229,1,39.3,5.79
Bangladesh,Zimbabwe,2010-12-06,ODI,Mirpur,won,65 runs,lost,1st,246,7,50,4.92
Zimbabwe,Bangladesh,2010-12-06,ODI,Mirpur,lost,65 runs,won,2nd,181,10,48.1,3.75
New Zealand,India,2010-12-07,ODI,Bengaluru,lost,5 wickets,lost,1st,315,7,50,6.3
India,New Zealand,2010-12-07,ODI,Bengaluru,won,5 wickets,won,2nd,321,5,48.5,6.57
New Zealand,India,2010-12-10,ODI,Chennai,lost,8 wickets,won,1st,103,10,27,3.81
India,New Zealand,2010-12-10,ODI,Chennai,won,8 wickets,lost,2nd,107,2,21.1,5.05
Zimbabwe,Bangladesh,2010-12-12,ODI,Chattogram,lost,6 wickets,won,1st,188,6,50,3.76
Bangladesh,Zimbabwe,2010-12-12,ODI,Chattogram,won,6 wickets,lost,2nd,189,4,43,4.39
South Africa,India,2011-01-12,ODI,Durban,won,135 runs,won,1st,289,9,50,5.78
India,South Africa,2011-01-12,ODI,Durban,lost,135 runs,lost,2nd,154,10,35.4,4.31
India,South Africa,2011-01-15,ODI,Johannesburg,won,1 runs,won,1st,190,10,47.2,4.01
South Africa,India,2011-01-15,ODI,Johannesburg,lost,1 runs,lost,2nd,189,10,43,4.39
England,Australia,2011-01-16,ODI,Melbourne,lost,6 wickets,won,1st,294,10,49.4,5.91
Australia,England,2011-01-16,ODI,Melbourne,won,6 wickets,lost,2nd,297,4,49.1,6.04
South Africa,India,2011-01-18,ODI,Cape Town,lost,2 wickets,won,1st,220,10,49.2,4.45
India,South Africa,2011-01-18,ODI,Cape Town,won,2 wickets,lost,2nd,223,8,48.2,4.61
Australia,England,2011-01-21,ODI,Hobart,won,46 runs,lost,1st,230,10,48.2,4.75
England,Australia,2011-01-21,ODI,Hobart,lost,46 runs,won,2nd,184,10,45,4.08
South Africa,India,2011-01-21,ODI,Gqeberha,won,48 runs,won,1st,265,7,50,5.3
India,South Africa,2011-01-21,ODI,Gqeberha,lost,48 runs,lost,2nd,142,6,32.5,4.32
Pakistan,New Zealand,2011-01-22,ODI,Wellington,lost,9 wickets,won,1st,124,10,37.3,3.3
New Zealand,Pakistan,2011-01-22,ODI,Wellington,won,9 wickets,lost,2nd,125,1,17.2,7.21
England,Australia,2011-01-23,ODI,Sydney,lost,4 wickets,won,1st,214,10,48,4.45
Australia,England,2011-01-23,ODI,Sydney,won,4 wickets,lost,2nd,215,6,46,4.67
South Africa,India,2011-01-23,ODI,Centurion,won,33 runs,lost,1st,250,9,46,5.43
India,South Africa,2011-01-23,ODI,Centurion,lost,33 runs,won,2nd,234,10,40.2,5.8
England,Australia,2011-01-26,ODI,Adelaide,won,21 runs,won,1st,299,8,50,5.98
Australia,England,2011-01-26,ODI,Adelaide,lost,21 runs,lost,2nd,278,7,50,5.56
Pakistan,New Zealand,2011-01-29,ODI,Christchurch,won,43 runs,lost,1st,293,7,50,5.86
New Zealand,Pakistan,2011-01-29,ODI,Christchurch,lost,43 runs,won,2nd,250,9,50,5
Australia,England,2011-01-30,ODI,Brisbane,won,51 runs,won,1st,249,10,49.3,5.03
England,Australia,2011-01-30,ODI,Brisbane,lost,51 runs,lost,2nd,198,10,45.3,4.35
New Zealand,Pakistan,2011-02-01,ODI,Napier,lost,2 wickets,won,1st,262,7,50,5.24
Pakistan,New Zealand,2011-02-01,ODI,Napier,won,2 wickets,lost,2nd,264,8,49,5.38
England,Australia,2011-02-02,ODI,Sydney,lost,2 wickets,won,1st,333,6,50,6.66
Australia,England,2011-02-02,ODI,Sydney,won,2 wickets,lost,2nd,334,8,49.2,6.77
Pakistan,New Zealand,2011-02-03,ODI,Hamilton,won,41 runs,lost,1st,268,9,50,5.36
New Zealand,Pakistan,2011-02-03,ODI,Hamilton,lost,41 runs,won,2nd,227,10,46.5,4.84
West Indies,Sri Lanka,2011-02-03,ODI,Colombo (SSC),lost,8 wickets,lost,1st,203,10,50,4.06
Sri Lanka,West Indies,2011-02-03,ODI,Colombo (SSC),won,8 wickets,won,2nd,199,2,42.3,4.68
New Zealand,Pakistan,2011-02-05,ODI,Auckland,won,57 runs,lost,1st,311,7,50,6.22
Pakistan,New Zealand,2011-02-05,ODI,Auckland,lost,57 runs,won,2nd,254,10,44.1,5.75
Australia,England,2011-02-06,ODI,W.A.C.A,won,57 runs,won,1st,279,7,50,5.58
England,Australia,2011-02-06,ODI,W.A.C.A,lost,57 runs,lost,2nd,222,10,44,5.04
Sri Lanka,West Indies,2011-02-06,ODI,Colombo (SSC),won,26 runs,lost,1st,277,9,50,5.54
West Indies,Sri Lanka,2011-02-06,ODI,Colombo (SSC),lost,26 runs,won,2nd,251,10,49,5.12
India,Bangladesh,2011-02-19,ODI,Mirpur,won,87 runs,lost,1st,370,4,50,7.4
Bangladesh,India,2011-02-19,ODI,Mirpur,lost,87 runs,won,2nd,283,9,50,5.66
Kenya,New Zealand,2011-02-20,ODI,Chennai,lost,10 wickets,won,1st,69,10,23.5,2.89
New Zealand,Kenya,2011-02-20,ODI,Chennai,won,10 wickets,lost,2nd,72,0,8,9
Sri Lanka,Canada,2011-02-20,ODI,Hambantota,won,210 runs,won,1st,332,7,50,6.64
Canada,Sri Lanka,2011-02-20,ODI,Hambantota,lost,210 runs,lost,2nd,122,10,36.5,3.31
Australia,Zimbabwe,2011-02-21,ODI,Ahmedabad,won,91 runs,won,1st,262,6,50,5.24
Zimbabwe,Australia,2011-02-21,ODI,Ahmedabad,lost,91 runs,lost,2nd,171,10,46.2,3.69
Netherlands,England,2011-02-22,ODI,Nagpur,lost,6 wickets,won,1st,292,6,50,5.84
England,Netherlands,2011-02-22,ODI,Nagpur,won,6 wickets,lost,2nd,296,4,48.4,6.08
Pakistan,Kenya,2011-02-23,ODI,Hambantota,won,205 runs,won,1st,317,7,50,6.34
Kenya,Pakistan,2011-02-23,ODI,Hambantota,lost,205 runs,lost,2nd,112,10,33.1,3.37
West Indies,South Africa,2011-02-24,ODI,Delhi,lost,7 wickets,lost,1st,222,10,47.3,4.67
South Africa,West Indies,2011-02-24,ODI,Delhi,won,7 wickets,won,2nd,223,3,42.5,5.2
New Zealand,Australia,2011-02-25,ODI,Nagpur,lost,7 wickets,lost,1st,206,10,45.1,4.56
Australia,New Zealand,2011-02-25,ODI,Nagpur,won,7 wickets,won,2nd,207,3,34,6.08
Bangladesh,Ireland,2011-02-25,ODI,Mirpur,won,27 runs,won,1st,205,10,49.2,4.15
Ireland,Bangladesh,2011-02-25,ODI,Mirpur,lost,27 runs,lost,2nd,178,10,45,3.95
Pakistan,Sri Lanka,2011-02-26,ODI,Colombo (RPS),won,11 runs,won,1st,277,7,50,5.54
Sri Lanka,Pakistan,2011-02-26,ODI,Colombo (RPS),lost,11 runs,lost,2nd,266,9,50,5.32
India,England,2011-02-27,ODI,Bengaluru,tied,-,won,1st,338,10,49.5,6.78
England,India,2011-02-27,ODI,Bengaluru,tied,-,lost,2nd,338,8,50,6.76
Zimbabwe,Canada,2011-02-28,ODI,Nagpur,won,175 runs,won,1st,298,9,50,5.96
Canada,Zimbabwe,2011-02-28,ODI,Nagpur,lost,175 runs,lost,2nd,123,10,42.1,2.91
West Indies,Netherlands,2011-02-28,ODI,Delhi,won,215 runs,lost,1st,330,8,50,6.6
Netherlands,West Indies,2011-02-28,ODI,Delhi,lost,215 runs,won,2nd,115,10,31.3,3.65
Kenya,Sri Lanka,2011-03-01,ODI,Colombo (RPS),lost,9 wickets,won,1st,142,10,43.4,3.25
Sri Lanka,Kenya,2011-03-01,ODI,Colombo (RPS),won,9 wickets,lost,2nd,146,1,18.4,7.82
England,Ireland,2011-03-02,ODI,Bengaluru,lost,3 wickets,won,1st,327,8,50,6.54
Ireland,England,2011-03-02,ODI,Bengaluru,won,3 wickets,lost,2nd,329,7,49.1,6.69
South Africa,Netherlands,2011-03-03,ODI,Mohali,won,231 runs,lost,1st,351,5,50,7.02
Netherlands,South Africa,2011-03-03,ODI,Mohali,lost,231 runs,won,2nd,120,10,34.5,3.44
Pakistan,Canada,2011-03-03,ODI,Colombo (RPS),won,46 runs,won,1st,184,10,43,4.27
Canada,Pakistan,2011-03-03,ODI,Colombo (RPS),lost,46 runs,lost,2nd,138,10,42.5,3.22
Zimbabwe,New Zealand,2011-03-04,ODI,Ahmedabad,lost,10 wickets,won,1st,162,10,46.2,3.49
New Zealand,Zimbabwe,2011-03-04,ODI,Ahmedabad,won,10 wickets,lost,2nd,166,0,33.3,4.95
Bangladesh,West Indies,2011-03-04,ODI,Mirpur,lost,9 wickets,won,1st,58,10,18.5,3.07
West Indies,Bangladesh,2011-03-04,ODI,Mirpur,won,9 wickets,lost,2nd,59,1,12.2,4.78
England,South Africa,2011-03-06,ODI,Chennai,won,6 runs,won,1st,171,10,45.4,3.74
South Africa,England,2011-03-06,ODI,Chennai,lost,6 runs,lost,2nd,165,10,47.4,3.46
Ireland,India,2011-03-06,ODI,Bengaluru,lost,5 wickets,lost,1st,207,10,47.5,4.32
